method,dataset,scene,traj,variant,n_frames,eff_fps,latency_end_to_end_s,latency_source,per_window_latency_med_s,per_window_source,vram_avg_gb,vram_peak_gb,gpu_util_avg_pct,gpu_power_avg_w,cpu_ram_peak_gb,ckpt_size_mb,gpu_name,hw_id,ate_rmse_m,rpe_per_m,metric_capable,scale_estimate,metric_scale_error_pct,extent_error_pct,masked_accuracy_m,masked_completeness_m,masked_chamfer_m,masked_fscore,full360_accuracy_m,full360_completeness_m,full360_chamfer_m,full360_fscore,point_count,map_size_mb,sor_outlier_pct,acc_p95_m,noise_frac,precision_tight,source
prism_nostill,replica,apartment_0,loop_2.0hz_s1,pano,90.0,3.206,16.37,archive_unspecified,1.4118,archive_unspecified,8.887,16.725,39.6,232.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.24600000000000002,0.205,True,0.938,6.2,10.8,0.285,0.542,0.8270000000000001,0.142,0.657,0.965,1.6219999999999999,0.068,2280499.0,34.2,0.024,0.701,0.7170000000000001,0.035,archive:bigrun_2026-07
prism_nolock,replica,office_4,synthetic_2.0hz,pano,50.0,2.78,6.112,archive_unspecified,1.315,archive_unspecified,5.01,13.738,18.8,163.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.017,0.027999999999999997,True,0.998,0.2,7.7,0.023,0.075,0.098,0.829,0.055999999999999994,0.054000000000000006,0.11,0.707,649959.0,9.8,0.023,0.047,0.005,0.496,archive:bigrun_2026-07
prism_nolock,replica,office_4,synthetic_0.5hz,pano,13.0,0.883,3.019,archive_unspecified,1.5095,archive_unspecified,3.924,15.569,15.4,62.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.006999999999999999,0.009000000000000001,True,1.002,0.2,4.1,0.019,0.022000000000000002,0.04,0.958,0.019,0.039,0.057999999999999996,0.889,547936.0,8.2,0.023,0.039,0.002,0.664,archive:bigrun_2026-07
prism_nolock,replica,office_4,synthetic_5.0hz,pano,125.0,4.656,15.885,archive_unspecified,1.2863,archive_unspecified,7.271,13.872,44.3,294.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.032,0.031,True,0.991,0.9,9.8,0.027999999999999997,0.049,0.077,0.855,0.037000000000000005,0.047,0.084,0.776,601999.0,9.0,0.021,0.057,0.004,0.371,archive:bigrun_2026-07
prism_nolock,replica,frl_apartment_0,loop_2.0hz_s0,pano,106.0,3.95,15.708,archive_unspecified,1.3043,archive_unspecified,7.857,14.357,38.9,272.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.5379999999999999,0.44,True,0.927,7.3,23.6,0.121,0.11,0.23199999999999998,0.418,0.19699999999999998,0.121,0.318,0.369,1581117.0,23.7,0.027000000000000003,0.374,0.377,0.121,archive:bigrun_2026-07
prism_nolock,replica,frl_apartment_0,stopgo_2.0hz_s1,pano,77.0,3.452,11.443,archive_unspecified,1.303,archive_unspecified,6.834,13.944,35.4,241.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.040999999999999995,0.027000000000000003,True,0.983,1.7,21.3,0.038,0.18,0.218,0.646,0.069,0.218,0.28800000000000003,0.506,1109859.0,16.6,0.027999999999999997,0.092,0.043,0.266,archive:bigrun_2026-07
prism_nolock,replica,frl_apartment_0,stopgo_2.0hz_s0,pano,100.0,3.765,14.913,archive_unspecified,1.3203,archive_unspecified,7.403,13.944,39.8,272.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.071,0.07,True,0.963,3.7,16.9,0.036000000000000004,0.053,0.08900000000000001,0.76,0.055,0.08,0.136,0.64,1331938.0,20.0,0.028999999999999998,0.092,0.039,0.303,archive:bigrun_2026-07
prism_nolock,replica,frl_apartment_0,loop_2.0hz_s1,pano,74.0,3.488,10.043,archive_unspecified,1.3365,archive_unspecified,6.51,13.839,34.2,220.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.042,0.028999999999999998,True,0.978,2.2,22.8,0.035,0.138,0.17300000000000001,0.671,0.065,0.175,0.24,0.541,1112052.0,16.7,0.03,0.078,0.024,0.278,archive:bigrun_2026-07
prism_nolock,replica,apartment_1,loop_2.0hz_s0,pano,84.0,5.454,0.0,unavailable,,unavailable,5.203,14.422,24.1,176.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nolock,replica,apartment_1,stopgo_2.0hz_s1,pano,90.0,3.427,15.029,archive_unspecified,1.3969,archive_unspecified,8.188,14.699,37.9,245.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.982,1.608,True,0.464,53.6,41.4,0.406,1.087,1.492,0.064,0.373,1.5430000000000001,1.916,0.051,1839103.0,27.6,0.026000000000000002,0.831,0.852,0.024,archive:bigrun_2026-07
prism_nolock,replica,apartment_1,stopgo_2.0hz_s0,pano,67.0,4.074,0.0,unavailable,,unavailable,5.633,14.279,31.1,206.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nolock,replica,apartment_1,loop_2.0hz_s1,pano,96.0,3.148,19.352,archive_unspecified,1.4018,archive_unspecified,10.435,18.908,39.8,224.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.352,1.618,True,0.505,49.5,44.2,0.32,0.769,1.09,0.162,0.35600000000000004,1.4780000000000002,1.835,0.107,3006352.0,45.1,0.027999999999999997,0.784,0.705,0.062,archive:bigrun_2026-07
prism_nolock,replica,hotel_0,loop_2.0hz_s0,pano,44.0,2.907,0.0,unavailable,,unavailable,4.833,13.703,25.0,185.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nolock,replica,hotel_0,stopgo_2.0hz_s1,pano,59.0,3.937,0.0,unavailable,,unavailable,4.952,13.944,24.3,183.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nolock,replica,hotel_0,stopgo_2.0hz_s0,pano,57.0,3.335,0.0,unavailable,,unavailable,5.23,13.568,28.5,199.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nolock,replica,hotel_0,loop_2.0hz_s1,pano,60.0,2.218,15.485,archive_unspecified,2.9782,archive_unspecified,13.553,29.781,33.2,178.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.72,1.079,True,0.002,99.8,264.4,0.198,3.0410000000000004,3.238,0.0,0.198,3.055,3.253,0.0,3071019.0,46.1,0.02,0.209,1.0,0.0,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,loop_2.0hz_s0,pano,89.0,3.334,14.577,archive_unspecified,1.4508,archive_unspecified,7.692,14.734,38.4,245.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.729,1.3559999999999999,True,0.766,23.4,5.5,0.36,0.581,0.941,0.139,0.319,0.963,1.2819999999999998,0.097,1806455.0,27.1,0.022000000000000002,0.8240000000000001,0.753,0.027999999999999997,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,stopgo_2.0hz_s1,pano,99.0,3.509,16.072,archive_unspecified,1.4151,archive_unspecified,8.417,15.638,39.9,239.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.26,0.289,True,1.004,0.4,4.1,0.263,0.47,0.733,0.148,0.767,1.244,2.011,0.074,2172615.0,32.6,0.026000000000000002,0.6659999999999999,0.7170000000000001,0.03,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,stopgo_2.0hz_s0,pano,90.0,3.507,14.346,archive_unspecified,1.3433,archive_unspecified,7.527,13.944,40.5,255.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.245,0.285,True,0.99,1.0,0.4,0.096,0.08,0.175,0.528,0.099,0.71,0.81,0.354,1681956.0,25.2,0.022000000000000002,0.423,0.257,0.09699999999999999,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,synthetic_2.0hz,pano,70.0,3.122,11.178,archive_unspecified,1.4134,archive_unspecified,7.167,14.063,33.7,206.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.3,0.33799999999999997,True,0.967,3.3,2.5,0.057,0.077,0.134,0.563,0.064,0.6990000000000001,0.762,0.37,1475587.0,22.1,0.023,0.14,0.138,0.10400000000000001,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,synthetic_0.5hz,pano,18.0,1.105,5.166,archive_unspecified,2.5812,archive_unspecified,5.894,19.692,19.9,104.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.0,0.171,0.198,0.368,0.22,0.163,0.8440000000000001,1.0070000000000001,0.137,1384292.0,20.8,0.02,0.524,0.5760000000000001,0.037000000000000005,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,synthetic_5.0hz,pano,173.0,4.085,29.389,archive_unspecified,1.2947,archive_unspecified,9.559,15.621,45.7,275.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.725,0.499,True,0.927,7.3,3.5,0.193,0.249,0.442,0.214,0.23800000000000002,0.848,1.0859999999999999,0.127,1856064.0,27.8,0.024,0.637,0.542,0.032,archive:bigrun_2026-07
prism_nolock,replica,apartment_0,loop_2.0hz_s1,pano,90.0,3.264,16.347,archive_unspecified,1.4131,archive_unspecified,9.034,16.725,38.6,240.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.24600000000000002,0.205,True,0.938,6.2,10.8,0.28600000000000003,0.544,0.83,0.141,0.655,0.966,1.62,0.068,2284686.0,34.3,0.024,0.7,0.7170000000000001,0.034,archive:bigrun_2026-07
mapanything,replica,office_4,synthetic_2.0hz,synthetic_fov,50.0,1.941,6.317,archive_unspecified,6.3171,archive_unspecified,48.903,91.192,7.4,109.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.261,0.616,True,0.978,2.2,5.4,0.115,0.11900000000000001,0.235,0.441,0.111,0.192,0.303,0.39,1220150.0,18.3,0.045,0.33899999999999997,0.428,0.145,archive:bigrun_2026-07
mapanything,replica,office_4,synthetic_0.5hz,synthetic_fov,13.0,0.806,1.514,archive_unspecified,1.5142,archive_unspecified,27.218,93.224,2.8,72.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.282,0.341,True,0.973,2.7,0.9,0.135,0.159,0.293,0.398,0.126,0.33899999999999997,0.465,0.328,574014.0,8.6,0.034,0.35200000000000004,0.48700000000000004,0.149,archive:bigrun_2026-07
mapanything,replica,office_4,synthetic_5.0hz,synthetic_fov,125.0,3.88,15.156,archive_unspecified,15.1559,archive_unspecified,74.362,94.415,14.6,161.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.253,0.747,True,0.981,1.9,6.8,0.121,0.107,0.22699999999999998,0.42,0.11800000000000001,0.165,0.28300000000000003,0.375,1628324.0,24.4,0.042,0.342,0.462,0.132,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,loop_2.0hz_s0,synthetic_fov,106.0,3.704,12.606,archive_unspecified,12.6061,archive_unspecified,11.216,65.116,12.9,133.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.226,1.1159999999999999,True,0.896,10.4,13.6,0.39,0.259,0.65,0.186,0.41100000000000003,0.27899999999999997,0.69,0.183,3364149.0,50.5,0.039,1.205,0.7559999999999999,0.038,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,stopgo_2.0hz_s1,synthetic_fov,77.0,3.225,8.874,archive_unspecified,8.8742,archive_unspecified,8.504,49.891,11.0,115.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.414,0.501,True,0.884,11.6,26.8,0.26899999999999996,0.23600000000000002,0.505,0.217,0.364,0.308,0.672,0.197,2626151.0,39.4,0.047,0.7829999999999999,0.71,0.052000000000000005,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_2.0hz_s1,synthetic_fov,57.0,2.63,6.372,archive_unspecified,6.3718,archive_unspecified,6.109,39.007,7.5,92.7,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.462,0.48100000000000004,True,0.88,12.0,28.6,0.262,0.244,0.506,0.228,0.37200000000000005,0.314,0.6859999999999999,0.204,2616258.0,39.2,0.047,0.7490000000000001,0.69,0.054000000000000006,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,stopgo_2.0hz_s0,synthetic_fov,100.0,3.61,11.84,archive_unspecified,11.8398,archive_unspecified,10.543,61.887,12.6,129.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.502,0.7070000000000001,True,0.945,5.5,13.2,0.268,0.149,0.41600000000000004,0.238,0.33799999999999997,0.179,0.516,0.224,2848936.0,42.7,0.042,0.853,0.7070000000000001,0.053,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_0.5hz_s0,synthetic_fov,20.0,1.202,2.24,archive_unspecified,2.2403,archive_unspecified,2.812,18.601,4.1,58.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.41100000000000003,0.406,True,0.916,8.4,23.1,0.233,0.2,0.433,0.245,0.34,0.23199999999999998,0.5720000000000001,0.221,1246049.0,18.7,0.037000000000000005,0.772,0.639,0.063,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_0.5hz_s1,synthetic_fov,15.0,0.968,1.705,archive_unspecified,1.7054,archive_unspecified,2.4,13.757,2.8,60.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.433,0.27,True,0.833,16.7,27.5,0.386,0.319,0.705,0.131,0.452,0.445,0.898,0.136,1176418.0,17.6,0.039,1.143,0.8079999999999999,0.032,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_5.0hz_s1,synthetic_fov,141.0,3.948,17.447,archive_unspecified,17.4473,archive_unspecified,14.498,70.131,16.9,152.7,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.47100000000000003,0.6659999999999999,True,0.888,11.2,29.3,0.264,0.184,0.44799999999999995,0.214,0.349,0.245,0.594,0.204,3860375.0,57.9,0.046,0.802,0.7170000000000001,0.046,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_2.0hz_s0,synthetic_fov,80.0,3.282,9.217,archive_unspecified,9.2169,archive_unspecified,8.664,51.464,10.4,113.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.513,0.6970000000000001,True,0.942,5.8,13.7,0.281,0.159,0.441,0.252,0.35100000000000003,0.18600000000000003,0.536,0.233,2856594.0,42.9,0.045,0.898,0.703,0.06,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,synthetic_5.0hz_s0,synthetic_fov,198.0,4.341,26.2,archive_unspecified,26.2001,archive_unspecified,20.536,71.494,21.2,180.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.474,0.871,True,0.944,5.6,14.0,0.225,0.11,0.335,0.31,0.309,0.14400000000000002,0.45299999999999996,0.277,4140302.0,62.1,0.042,0.736,0.627,0.065,archive:bigrun_2026-07
mapanything,replica,frl_apartment_0,loop_2.0hz_s1,synthetic_fov,74.0,3.161,8.516,archive_unspecified,8.5157,archive_unspecified,8.195,48.025,10.6,112.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.53,0.532,True,0.804,19.6,26.4,0.475,0.39799999999999996,0.872,0.082,0.506,0.449,0.955,0.087,3110676.0,46.7,0.044000000000000004,1.252,0.8909999999999999,0.018000000000000002,archive:bigrun_2026-07
mapanything,replica,apartment_1,loop_2.0hz_s0,synthetic_fov,84.0,3.436,9.705,archive_unspecified,9.7053,archive_unspecified,9.113,53.645,10.5,120.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.269,1.538,True,0.436,56.4,440.1,0.35700000000000004,1.8119999999999998,2.169,0.042,0.331,2.782,3.114,0.024,1997686.0,30.0,0.0,0.8240000000000001,0.8220000000000001,0.027999999999999997,archive:bigrun_2026-07
mapanything,replica,apartment_1,stopgo_2.0hz_s1,synthetic_fov,90.0,3.422,10.506,archive_unspecified,10.506,archive_unspecified,9.456,56.602,11.6,124.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.458,1.021,True,0.242,75.8,4.2,0.242,2.529,2.77,0.027,0.247,3.258,3.505,0.013,1814800.0,27.2,0.038,0.537,0.76,0.043,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_2.0hz_s1,synthetic_fov,70.0,3.131,7.996,archive_unspecified,7.9964,archive_unspecified,7.72,45.906,10.2,107.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.64,1.5219999999999998,True,0.31,69.0,2.7,0.369,2.102,2.471,0.032,0.37,2.968,3.338,0.015,1666386.0,25.0,0.038,0.836,0.713,0.068,archive:bigrun_2026-07
mapanything,replica,apartment_1,stopgo_2.0hz_s0,synthetic_fov,67.0,3.05,7.654,archive_unspecified,7.6543,archive_unspecified,7.435,44.564,9.2,111.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.108,1.4709999999999999,True,0.393,60.7,111.1,0.424,1.902,2.326,0.021,0.379,2.602,2.9810000000000003,0.022,1253286.0,18.8,0.001,0.804,0.894,0.016,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_0.5hz_s0,synthetic_fov,12.0,0.809,1.379,archive_unspecified,1.3788,archive_unspecified,2.177,12.729,1.0,48.8,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.867,1.357,True,0.779,22.1,15.3,0.384,1.298,1.682,0.08,0.43799999999999994,1.746,2.184,0.042,546800.0,8.2,0.033,0.802,0.818,0.036000000000000004,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_0.5hz_s1,synthetic_fov,18.0,1.132,2.044,archive_unspecified,2.0436,archive_unspecified,2.632,13.275,2.6,62.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.668,1.234,True,0.401,59.9,390.2,0.36700000000000005,2.314,2.681,0.044,0.406,2.2,2.6060000000000003,0.02,624228.0,9.4,0.003,0.7859999999999999,0.8270000000000001,0.03,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_5.0hz_s1,synthetic_fov,175.0,4.303,22.604,archive_unspecified,22.6039,archive_unspecified,18.2,70.76,19.9,175.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.6510000000000002,1.21,True,0.315,68.5,0.2,0.48100000000000004,2.1919999999999997,2.673,0.036,0.48100000000000004,2.705,3.1860000000000004,0.019,2895960.0,43.4,0.043,0.8809999999999999,0.8640000000000001,0.027000000000000003,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_2.0hz_s0,synthetic_fov,47.0,2.441,5.245,archive_unspecified,5.2454,archive_unspecified,5.42,33.743,9.2,90.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.122,1.7819999999999998,True,0.575,42.5,87.9,0.33299999999999996,1.433,1.766,0.149,0.316,1.911,2.227,0.085,1221509.0,18.3,0.001,0.784,0.7559999999999999,0.073,archive:bigrun_2026-07
mapanything,replica,apartment_1,synthetic_5.0hz_s0,synthetic_fov,116.0,3.845,14.018,archive_unspecified,14.0183,archive_unspecified,12.36,69.061,14.9,143.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.032,1.929,True,0.589,41.1,160.0,0.316,1.426,1.743,0.145,0.301,1.954,2.255,0.087,1799136.0,27.0,0.001,0.774,0.737,0.059000000000000004,archive:bigrun_2026-07
mapanything,replica,apartment_1,loop_2.0hz_s1,synthetic_fov,96.0,3.646,11.27,archive_unspecified,11.2703,archive_unspecified,10.316,60.02,13.5,130.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.367,1.0390000000000001,True,0.728,27.2,0.1,0.395,0.9740000000000001,1.369,0.081,0.363,1.235,1.598,0.073,1813111.0,27.2,0.042,0.784,0.8640000000000001,0.023,archive:bigrun_2026-07
mapanything,replica,hotel_0,loop_2.0hz_s0,synthetic_fov,44.0,2.339,4.898,archive_unspecified,4.8981,archive_unspecified,5.021,32.086,6.1,89.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.281,0.557,True,0.828,17.2,17.0,0.098,0.27,0.368,0.417,0.092,0.544,0.636,0.277,651253.0,9.8,0.043,0.335,0.32,0.17,archive:bigrun_2026-07
mapanything,replica,hotel_0,stopgo_2.0hz_s1,synthetic_fov,59.0,2.819,6.614,archive_unspecified,6.6144,archive_unspecified,6.363,40.097,7.8,98.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.565,1.0270000000000001,True,0.933,6.7,32.0,0.092,0.10099999999999999,0.19399999999999998,0.397,0.09300000000000001,0.191,0.285,0.307,725070.0,10.9,0.037000000000000005,0.251,0.355,0.145,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_2.0hz_s1,synthetic_fov,39.0,2.012,4.31,archive_unspecified,4.3097,archive_unspecified,4.304,27.976,6.1,75.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.59,1.247,True,0.953,4.7,33.5,0.10099999999999999,0.127,0.228,0.358,0.13699999999999998,0.19399999999999998,0.331,0.269,702873.0,10.5,0.035,0.282,0.364,0.128,archive:bigrun_2026-07
mapanything,replica,hotel_0,stopgo_2.0hz_s0,synthetic_fov,57.0,2.739,6.378,archive_unspecified,6.3782,archive_unspecified,6.172,39.007,7.8,97.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.37200000000000005,0.835,True,0.762,23.8,15.9,0.159,0.377,0.536,0.306,0.14,0.71,0.85,0.215,608991.0,9.1,0.038,0.498,0.49200000000000005,0.121,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_0.5hz_s0,synthetic_fov,10.0,0.684,1.173,archive_unspecified,1.1733,archive_unspecified,1.937,10.045,3.0,50.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.171,0.235,True,0.82,18.0,12.4,0.09,0.20199999999999999,0.292,0.399,0.084,0.924,1.0090000000000001,0.216,254872.0,3.8,0.034,0.35600000000000004,0.275,0.205,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_0.5hz_s1,synthetic_fov,10.0,0.672,1.183,archive_unspecified,1.1828,archive_unspecified,1.979,14.176,3.0,50.8,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.457,0.522,True,0.856,14.4,21.7,0.17,0.217,0.387,0.281,0.141,0.353,0.494,0.232,284279.0,4.3,0.038,0.493,0.51,0.139,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_5.0hz_s1,synthetic_fov,97.0,3.573,11.396,archive_unspecified,11.3962,archive_unspecified,10.083,60.314,12.5,128.8,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.652,1.403,True,0.97,3.0,27.7,0.08900000000000001,0.087,0.175,0.421,0.11599999999999999,0.168,0.284,0.322,967328.0,14.5,0.042,0.22899999999999998,0.32899999999999996,0.132,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_2.0hz_s0,synthetic_fov,37.0,2.062,4.087,archive_unspecified,4.0871,archive_unspecified,4.312,21.537,5.4,79.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.354,0.799,True,0.826,17.4,13.5,0.107,0.278,0.385,0.419,0.098,0.583,0.68,0.286,613702.0,9.2,0.037000000000000005,0.33799999999999997,0.366,0.175,archive:bigrun_2026-07
mapanything,replica,hotel_0,synthetic_5.0hz_s0,synthetic_fov,93.0,3.51,10.867,archive_unspecified,10.8669,archive_unspecified,9.835,58.468,12.3,124.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.45,1.605,True,0.848,15.2,34.0,0.124,0.16699999999999998,0.29,0.375,0.135,0.28800000000000003,0.42200000000000004,0.275,1033603.0,15.5,0.040999999999999995,0.36,0.436,0.145,archive:bigrun_2026-07
mapanything,replica,hotel_0,loop_2.0hz_s1,synthetic_fov,60.0,2.764,6.737,archive_unspecified,6.7369,archive_unspecified,6.309,40.58,9.1,97.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.45,0.863,True,0.958,4.2,34.0,0.102,0.1,0.20199999999999999,0.446,0.163,0.16699999999999998,0.33,0.337,1083448.0,16.2,0.044000000000000004,0.28800000000000003,0.38799999999999996,0.153,archive:bigrun_2026-07
mapanything,replica,apartment_0,loop_2.0hz_s0,synthetic_fov,89.0,3.471,10.406,archive_unspecified,10.4064,archive_unspecified,9.521,56.036,12.7,129.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.7959999999999999,1.494,True,0.894,10.6,18.4,0.128,0.107,0.235,0.329,0.14,0.706,0.846,0.206,3092328.0,46.4,0.037000000000000005,0.359,0.488,0.043,archive:bigrun_2026-07
mapanything,replica,apartment_0,stopgo_2.0hz_s1,synthetic_fov,99.0,3.658,11.742,archive_unspecified,11.7422,archive_unspecified,10.721,61.362,13.7,136.8,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.22399999999999998,0.509,True,0.861,13.9,22.4,0.12,0.11599999999999999,0.23600000000000002,0.384,0.154,0.736,0.89,0.201,2445253.0,36.7,0.043,0.375,0.402,0.057999999999999996,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_2.0hz_s1,synthetic_fov,79.0,3.317,9.088,archive_unspecified,9.0884,archive_unspecified,8.53,50.919,10.4,119.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.266,0.52,True,0.862,13.8,20.2,0.11699999999999999,0.114,0.231,0.375,0.149,0.753,0.902,0.201,2422676.0,36.3,0.040999999999999995,0.359,0.406,0.055999999999999994,archive:bigrun_2026-07
